sample_id,label,stamp_sec,stamp_nanosec,center_x,center_y,image_width,image_height,offset_x,offset_y,h,s,v
31,green,1788789479,627765278,329,339,640,480,0,1,82,215,101
31,green,1788789479,627765278,329,339,640,480,1,1,82,207,101
31,green,1788789479,627765278,329,339,640,480,2,1,82,203,99
31,green,1788789479,627765278,329,339,640,480,3,1,82,201,95
31,green,1788789479,627765278,329,339,640,480,4,1,82,200,93
31,green,1788789479,627765278,329,339,640,480,5,1,82,189,93
31,green,1788789479,627765278,329,339,640,480,-5,2,83,226,104
31,green,1788789479,627765278,329,339,640,480,-4,2,83,228,103
31,green,1788789479,627765278,329,339,640,480,-3,2,83,230,102
31,green,1788789479,627765278,329,339,640,480,-2,2,83,229,99
31,green,1788789479,627765278,329,339,640,480,-1,2,82,217,100
31,green,1788789479,627765278,329,339,640,480,0,2,82,214,100
31,green,1788789479,627765278,329,339,640,480,1,2,82,206,98
31,green,1788789479,627765278,329,339,640,480,2,2,82,202,97
31,green,1788789479,627765278,329,339,640,480,3,2,82,192,97
31,green,1788789479,627765278,329,339,640,480,4,2,82,187,98
31,green,1788789479,627765278,329,339,640,480,5,2,82,180,95
31,green,1788789479,627765278,329,339,640,480,-5,3,83,220,103
31,green,1788789479,627765278,329,339,640,480,-4,3,83,216,105
31,green,1788789479,627765278,329,339,640,480,-3,3,83,212,107
31,green,1788789479,627765278,329,339,640,480,-2,3,82,214,105
31,green,1788789479,627765278,329,339,640,480,-1,3,82,221,98
31,green,1788789479,627765278,329,339,640,480,0,3,82,223,96
31,green,1788789479,627765278,329,339,640,480,1,3,82,217,93
31,green,1788789479,627765278,329,339,640,480,2,3,82,203,94
31,green,1788789479,627765278,329,339,640,480,3,3,82,187,98
31,green,1788789479,627765278,329,339,640,480,4,3,82,176,100
31,green,1788789479,627765278,329,339,640,480,5,3,82,174,98
31,green,1788789479,627765278,329,339,640,480,-5,4,83,223,102
31,green,1788789479,627765278,329,339,640,480,-4,4,83,214,106
31,green,1788789479,627765278,329,339,640,480,-3,4,82,206,109
31,green,1788789479,627765278,329,339,640,480,-2,4,82,210,107
31,green,1788789479,627765278,329,339,640,480,-1,4,82,221,97
31,green,1788789479,627765278,329,339,640,480,0,4,82,230,91
31,green,1788789479,627765278,329,339,640,480,1,4,82,229,88
31,green,1788789479,627765278,329,339,640,480,2,4,82,208,92
31,green,1788789479,627765278,329,339,640,480,3,4,82,185,99
31,green,1788789479,627765278,329,339,640,480,4,4,82,173,102
31,green,1788789479,627765278,329,339,640,480,5,4,82,167,98
31,green,1788789479,627765278,329,339,640,480,-5,5,83,220,103
31,green,1788789479,627765278,329,339,640,480,-4,5,83,223,102
31,green,1788789479,627765278,329,339,640,480,-3,5,82,220,102
31,green,1788789479,627765278,329,339,640,480,-2,5,82,220,102
31,green,1788789479,627765278,329,339,640,480,-1,5,82,202,106
31,green,1788789479,627765278,329,339,640,480,0,5,82,220,95
31,green,1788789479,627765278,329,339,640,480,1,5,82,229,88
31,green,1788789479,627765278,329,339,640,480,2,5,82,210,91
31,green,1788789479,627765278,329,339,640,480,3,5,82,191,96
31,green,1788789479,627765278,329,339,640,480,4,5,82,181,97
31,green,1788789479,627765278,329,339,640,480,5,5,82,168,97
32,green,1788789480,249361508,329,328,640,480,-5,-5,83,218,109
32,green,1788789480,249361508,329,328,640,480,-4,-5,83,216,110
32,green,1788789480,249361508,329,328,640,480,-3,-5,83,213,110
32,green,1788789480,249361508,329,328,640,480,-2,-5,83,210,108
32,green,1788789480,249361508,329,328,640,480,-1,-5,82,214,105
32,green,1788789480,249361508,329,328,640,480,0,-5,82,215,101
32,green,1788789480,249361508,329,328,640,480,1,-5,82,216,97
32,green,1788789480,249361508,329,328,640,480,2,-5,82,210,96
32,green,1788789480,249361508,329,328,640,480,3,-5,82,195,98
32,green,1788789480,249361508,329,328,640,480,4,-5,82,185,99
32,green,1788789480,249361508,329,328,640,480,5,-5,82,176,100
32,green,1788789480,249361508,329,328,640,480,-5,-4,83,220,110
32,green,1788789480,249361508,329,328,640,480,-4,-4,83,220,110
32,green,1788789480,249361508,329,328,640,480,-3,-4,82,220,109
32,green,1788789480,249361508,329,328,640,480,-2,-4,82,218,110
32,green,1788789480,249361508,329,328,640,480,-1,-4,82,230,102
32,green,1788789480,249361508,329,328,640,480,0,-4,82,229,98
32,green,1788789480,249361508,329,328,640,480,1,-4,82,228,94
32,green,1788789480,249361508,329,328,640,480,2,-4,82,222,94
32,green,1788789480,249361508,329,328,640,480,3,-4,82,205,97
32,green,1788789480,249361508,329,328,640,480,4,-4,82,189,101
32,green,1788789480,249361508,329,328,640,480,5,-4,82,178,103
32,green,1788789480,249361508,329,328,640,480,-5,-3,83,225,111
32,green,1788789480,249361508,329,328,640,480,-4,-3,83,231,108
32,green,1788789480,249361508,329,328,640,480,-3,-3,82,234,107
32,green,1788789480,249361508,329,328,640,480,-2,-3,82,224,108
32,green,1788789480,249361508,329,328,640,480,-1,-3,82,240,100
32,green,1788789480,249361508,329,328,640,480,0,-3,82,244,96
32,green,1788789480,249361508,329,328,640,480,1,-3,82,236,92
32,green,1788789480,249361508,329,328,640,480,2,-3,82,230,93
32,green,1788789480,249361508,329,328,640,480,3,-3,82,212,95
32,green,1788789480,249361508,329,328,640,480,4,-3,82,197,101
32,green,1788789480,249361508,329,328,640,480,5,-3,82,181,103
32,green,1788789480,249361508,329,328,640,480,-5,-2,83,228,112
32,green,1788789480,249361508,329,328,640,480,-4,-2,83,238,107
32,green,1788789480,249361508,329,328,640,480,-3,-2,82,243,105
32,green,1788789480,249361508,329,328,640,480,-2,-2,82,234,107
32,green,1788789480,249361508,329,328,640,480,-1,-2,82,240,102
32,green,1788789480,249361508,329,328,640,480,0,-2,82,245,98
32,green,1788789480,249361508,329,328,640,480,1,-2,82,244,92
32,green,1788789480,249361508,329,328,640,480,2,-2,82,238,91
32,green,1788789480,249361508,329,328,640,480,3,-2,82,220,95
32,green,1788789480,249361508,329,328,640,480,4,-2,82,203,99
32,green,1788789480,249361508,329,328,640,480,5,-2,82,188,102
32,green,1788789480,249361508,329,328,640,480,-5,-1,83,234,111
32,green,1788789480,249361508,329,328,640,480,-4,-1,83,245,106
32,green,1788789480,249361508,329,328,640,480,-3,-1,82,245,104
32,green,1788789480,249361508,329,328,640,480,-2,-1,82,241,106
32,green,1788789480,249361508,329,328,640,480,-1,-1,82,240,105
32,green,1788789480,249361508,329,328,640,480,0,-1,82,242,99
32,green,1788789480,249361508,329,328,640,480,1,-1,82,244,94
32,green,1788789480,249361508,329,328,640,480,2,-1,82,238,91
32,green,1788789480,249361508,329,328,640,480,3,-1,81,228,94
32,green,1788789480,249361508,329,328,640,480,4,-1,82,208,97
32,green,1788789480,249361508,329,328,640,480,5,-1,82,199,100
32,green,1788789480,249361508,329,328,640,480,-5,0,83,255,101
32,green,1788789480,249361508,329,328,640,480,-4,0,83,255,98
32,green,1788789480,249361508,329,328,640,480,-3,0,82,250,105
32,green,1788789480,249361508,329,328,640,480,-2,0,82,230,111
32,green,1788789480,249361508,329,328,640,480,-1,0,82,250,101
32,green,1788789480,249361508,329,328,640,480,0,0,82,247,97
32,green,1788789480,249361508,329,328,640,480,1,0,82,252,93
32,green,1788789480,249361508,329,328,640,480,2,0,82,247,91
32,green,1788789480,249361508,329,328,640,480,3,0,81,235,91
32,green,1788789480,249361508,329,328,640,480,4,0,82,217,93
32,green,1788789480,249361508,329,328,640,480,5,0,82,205,97
32,green,1788789480,249361508,329,328,640,480,-5,1,83,245,106
32,green,1788789480,249361508,329,328,640,480,-4,1,83,255,101
32,green,1788789480,249361508,329,328,640,480,-3,1,82,255,103
32,green,1788789480,249361508,329,328,640,480,-2,1,82,238,107
32,green,1788789480,249361508,329,328,640,480,-1,1,82,250,101
32,green,1788789480,249361508,329,328,640,480,0,1,82,245,98
32,green,1788789480,249361508,329,328,640,480,1,1,82,244,96
32,green,1788789480,249361508,329,328,640,480,2,1,82,236,95
32,green,1788789480,249361508,329,328,640,480,3,1,81,225,95
32,green,1788789480,249361508,329,328,640,480,4,1,82,216,97
32,green,1788789480,249361508,329,328,640,480,5,1,82,199,100
32,green,1788789480,249361508,329,328,640,480,-5,2,83,232,112
32,green,1788789480,249361508,329,328,640,480,-4,2,83,253,103
32,green,1788789480,249361508,329,328,640,480,-3,2,82,252,101
32,green,1788789480,249361508,329,328,640,480,-2,2,82,250,102
32,green,1788789480,249361508,329,328,640,480,-1,2,82,252,100
32,green,1788789480,249361508,329,328,640,480,0,2,82,245,98
32,green,1788789480,249361508,329,328,640,480,1,2,82,234,98
32,green,1788789480,249361508,329,328,640,480,2,2,82,221,98
32,green,1788789480,249361508,329,328,640,480,3,2,81,214,100
32,green,1788789480,249361508,329,328,640,480,4,2,82,207,101
32,green,1788789480,249361508,329,328,640,480,5,2,82,193,103
32,green,1788789480,249361508,329,328,640,480,-5,3,83,226,113
32,green,1788789480,249361508,329,328,640,480,-4,3,83,243,105
32,green,1788789480,249361508,329,328,640,480,-3,3,82,250,102
32,green,1788789480,249361508,329,328,640,480,-2,3,82,250,100
32,green,1788789480,249361508,329,328,640,480,-1,3,82,250,98
32,green,1788789480,249361508,329,328,640,480,0,3,82,245,98
32,green,1788789480,249361508,329,328,640,480,1,3,82,232,99
32,green,1788789480,249361508,329,328,640,480,2,3,82,219,99
32,green,1788789480,249361508,329,328,640,480,3,3,82,207,101
32,green,1788789480,249361508,329,328,640,480,4,3,82,198,102
32,green,1788789480,249361508,329,328,640,480,5,3,82,191,104
32,green,1788789480,249361508,329,328,640,480,-5,4,83,229,109
32,green,1788789480,249361508,329,328,640,480,-4,4,83,240,104
32,green,1788789480,249361508,329,328,640,480,-3,4,82,243,103
32,green,1788789480,249361508,329,328,640,480,-2,4,82,240,104
32,green,1788789480,249361508,329,328,640,480,-1,4,82,252,95
32,green,1788789480,249361508,329,328,640,480,0,4,82,244,96
32,green,1788789480,249361508,329,328,640,480,1,4,82,231,97
32,green,1788789480,249361508,329,328,640,480,2,4,82,219,98
32,green,1788789480,249361508,329,328,640,480,3,4,82,203,99
32,green,1788789480,249361508,329,328,640,480,4,4,82,197,101
32,green,1788789480,249361508,329,328,640,480,5,4,82,188,102
32,green,1788789480,249361508,329,328,640,480,-5,5,83,234,107
32,green,1788789480,249361508,329,328,640,480,-4,5,83,240,104
32,green,1788789480,249361508,329,328,640,480,-3,5,82,238,105
32,green,1788789480,249361508,329,328,640,480,-2,5,82,231,105
32,green,1788789480,249361508,329,328,640,480,-1,5,82,244,96
32,green,1788789480,249361508,329,328,640,480,0,5,82,239,96
32,green,1788789480,249361508,329,328,640,480,1,5,82,228,95
32,green,1788789480,249361508,329,328,640,480,2,5,82,223,96
32,green,1788789480,249361508,329,328,640,480,3,5,82,210,96
32,green,1788789480,249361508,329,328,640,480,4,5,82,195,98
32,green,1788789480,249361508,329,328,640,480,5,5,82,186,100
33,green,1788789481,249703708,333,294,640,480,-5,-5,83,238,105
33,green,1788789481,249703708,333,294,640,480,-4,-5,83,237,100
33,green,1788789481,249703708,333,294,640,480,-3,-5,83,236,96
33,green,1788789481,249703708,333,294,640,480,-2,-5,83,223,97
33,green,1788789481,249703708,333,294,640,480,-1,-5,84,211,98
33,green,1788789481,249703708,333,294,640,480,0,-5,84,199,100
33,green,1788789481,249703708,333,294,640,480,1,-5,84,194,101
33,green,1788789481,249703708,333,294,640,480,2,-5,83,191,99
33,green,1788789481,249703708,333,294,640,480,3,-5,83,189,100
33,green,1788789481,249703708,333,294,640,480,4,-5,82,184,104
33,green,1788789481,249703708,333,294,640,480,5,-5,82,180,106
33,green,1788789481,249703708,333,294,640,480,-5,-4,83,238,105
33,green,1788789481,249703708,333,294,640,480,-4,-4,83,237,100
33,green,1788789481,249703708,333,294,640,480,-3,-4,83,234,97
33,green,1788789481,249703708,333,294,640,480,-2,-4,83,226,96
33,green,1788789481,249703708,333,294,640,480,-1,-4,83,214,99
33,green,1788789481,249703708,333,294,640,480,0,-4,84,197,101
33,green,1788789481,249703708,333,294,640,480,1,-4,84,191,103
33,green,1788789481,249703708,333,294,640,480,2,-4,83,183,103
33,green,1788789481,249703708,333,294,640,480,3,-4,83,193,102
33,green,1788789481,249703708,333,294,640,480,4,-4,82,189,104
33,green,1788789481,249703708,333,294,640,480,5,-4,82,189,104
33,green,1788789481,249703708,333,294,640,480,-5,-3,83,243,103
33,green,1788789481,249703708,333,294,640,480,-4,-3,83,240,99
33,green,1788789481,249703708,333,294,640,480,-3,-3,83,236,96
33,green,1788789481,249703708,333,294,640,480,-2,-3,83,226,96
33,green,1788789481,249703708,333,294,640,480,-1,-3,83,218,97
33,green,1788789481,249703708,333,294,640,480,0,-3,84,199,100
33,green,1788789481,249703708,333,294,640,480,1,-3,84,189,104
33,green,1788789481,249703708,333,294,640,480,2,-3,83,185,106
33,green,1788789481,249703708,333,294,640,480,3,-3,83,191,103
33,green,1788789481,249703708,333,294,640,480,4,-3,82,194,104
33,green,1788789481,249703708,333,294,640,480,5,-3,82,193,102
33,green,1788789481,249703708,333,294,640,480,-5,-2,83,250,100
33,green,1788789481,249703708,333,294,640,480,-4,-2,83,242,98
33,green,1788789481,249703708,333,294,640,480,-3,-2,83,242,97
33,green,1788789481,249703708,333,294,640,480,-2,-2,83,234,95
33,green,1788789481,249703708,333,294,640,480,-1,-2,83,220,96
33,green,1788789481,249703708,333,294,640,480,0,-2,84,205,97
33,green,1788789481,249703708,333,294,640,480,1,-2,84,193,102
33,green,1788789481,249703708,333,294,640,480,2,-2,83,187,105
33,green,1788789481,249703708,333,294,640,480,3,-2,83,198,102
33,green,1788789481,249703708,333,294,640,480,4,-2,82,201,104
33,green,1788789481,249703708,333,294,640,480,5,-2,82,198,102
33,green,1788789481,249703708,333,294,640,480,-5,-1,83,250,97
33,green,1788789481,249703708,333,294,640,480,-4,-1,83,244,97
33,green,1788789481,249703708,333,294,640,480,-3,-1,83,237,99
33,green,1788789481,249703708,333,294,640,480,-2,-1,83,226,98
33,green,1788789481,249703708,333,294,640,480,-1,-1,83,218,97
33,green,1788789481,249703708,333,294,640,480,0,-1,84,213,97
33,green,1788789481,249703708,333,294,640,480,1,-1,84,201,99
33,green,1788789481,249703708,333,294,640,480,2,-1,83,196,103
33,green,1788789481,249703708,333,294,640,480,3,-1,83,209,99
33,green,1788789481,249703708,333,294,640,480,4,-1,82,205,102
33,green,1788789481,249703708,333,294,640,480,5,-1,82,205,102
33,green,1788789481,249703708,333,294,640,480,-5,0,83,252,96
33,green,1788789481,249703708,333,294,640,480,-4,0,83,240,99
33,green,1788789481,249703708,333,294,640,480,-3,0,83,228,103
33,green,1788789481,249703708,333,294,640,480,-2,0,83,218,102
33,green,1788789481,249703708,333,294,640,480,-1,0,83,217,100
33,green,1788789481,249703708,333,294,640,480,0,0,84,213,97
33,green,1788789481,249703708,333,294,640,480,1,0,84,203,98
33,green,1788789481,249703708,333,294,640,480,2,0,83,199,101
33,green,1788789481,249703708,333,294,640,480,3,0,83,215,96
33,green,1788789481,249703708,333,294,640,480,4,0,82,212,101
33,green,1788789481,249703708,333,294,640,480,5,0,82,208,103
33,green,1788789481,249703708,333,294,640,480,-5,1,83,255,98
33,green,1788789481,249703708,333,294,640,480,-4,1,83,238,102
33,green,1788789481,249703708,333,294,640,480,-3,1,83,221,106
33,green,1788789481,249703708,333,294,640,480,-2,1,83,214,106
33,green,1788789481,249703708,333,294,640,480,-1,1,83,210,103
33,green,1788789481,249703708,333,294,640,480,0,1,83,212,100
33,green,1788789481,249703708,333,294,640,480,1,1,84,209,99
33,green,1788789481,249703708,333,294,640,480,2,1,83,207,100
33,green,1788789481,249703708,333,294,640,480,3,1,83,223,95
33,green,1788789481,249703708,333,294,640,480,4,1,82,216,99
33,green,1788789481,249703708,333,294,640,480,5,1,82,208,103
33,green,1788789481,249703708,333,294,640,480,-5,2,83,247,101
33,green,1788789481,249703708,333,294,640,480,-4,2,83,240,101
33,green,1788789481,249703708,333,294,640,480,-3,2,83,226,104
33,green,1788789481,249703708,333,294,640,480,-2,2,83,214,106
33,green,1788789481,249703708,333,294,640,480,-1,2,83,204,106
33,green,1788789481,249703708,333,294,640,480,0,2,83,205,103
33,green,1788789481,249703708,333,294,640,480,1,2,83,216,98
33,green,1788789481,249703708,333,294,640,480,2,2,83,223,95
33,green,1788789481,249703708,333,294,640,480,3,2,83,223,95
33,green,1788789481,249703708,333,294,640,480,4,2,82,223,96
33,green,1788789481,249703708,333,294,640,480,5,2,82,223,96
33,green,1788789481,249703708,333,294,640,480,-5,3,83,245,102
33,green,1788789481,249703708,333,294,640,480,-4,3,83,247,98
33,green,1788789481,249703708,333,294,640,480,-3,3,83,247,96
33,green,1788789481,249703708,333,294,640,480,-2,3,83,232,101
33,green,1788789481,249703708,333,294,640,480,-1,3,83,209,106
33,green,1788789481,249703708,333,294,640,480,0,3,83,203,107
33,green,1788789481,249703708,333,294,640,480,1,3,83,210,101
33,green,1788789481,249703708,333,294,640,480,2,3,83,225,94
33,green,1788789481,249703708,333,294,640,480,3,3,83,220,96
33,green,1788789481,249703708,333,294,640,480,4,3,82,223,96
33,green,1788789481,249703708,333,294,640,480,5,3,82,223,96
33,green,1788789481,249703708,333,294,640,480,-5,4,83,240,104
33,green,1788789481,249703708,333,294,640,480,-4,4,83,252,96
33,green,1788789481,249703708,333,294,640,480,-3,4,83,255,90
33,green,1788789481,249703708,333,294,640,480,-2,4,83,247,95
33,green,1788789481,249703708,333,294,640,480,-1,4,83,213,104
33,green,1788789481,249703708,333,294,640,480,0,4,83,204,109
33,green,1788789481,249703708,333,294,640,480,1,4,83,208,104
33,green,1788789481,249703708,333,294,640,480,2,4,83,220,96
33,green,1788789481,249703708,333,294,640,480,3,4,83,216,98
33,green,1788789481,249703708,333,294,640,480,4,4,82,220,95
33,green,1788789481,249703708,333,294,640,480,5,4,82,222,94
33,green,1788789481,249703708,333,294,640,480,-5,5,83,236,106
33,green,1788789481,249703708,333,294,640,480,-4,5,83,250,100
33,green,1788789481,249703708,333,294,640,480,-3,5,83,255,93
33,green,1788789481,249703708,333,294,640,480,-2,5,83,247,95
33,green,1788789481,249703708,333,294,640,480,-1,5,83,225,101
33,green,1788789481,249703708,333,294,640,480,0,5,83,211,105
33,green,1788789481,249703708,333,294,640,480,1,5,83,208,104
33,green,1788789481,249703708,333,294,640,480,2,5,83,215,101
33,green,1788789481,249703708,333,294,640,480,3,5,83,211,98
33,green,1788789481,249703708,333,294,640,480,4,5,82,216,97
33,green,1788789481,249703708,333,294,640,480,5,5,82,217,93
34,green,1788789481,877554493,333,262,640,480,-5,-5,83,233,102
34,green,1788789481,877554493,333,262,640,480,-4,-5,83,235,101
34,green,1788789481,877554493,333,262,640,480,-3,-5,83,237,100
34,green,1788789481,877554493,333,262,640,480,-2,-5,83,242,98
34,green,1788789481,877554493,333,262,640,480,-1,-5,83,242,97
34,green,1788789481,877554493,333,262,640,480,0,-5,83,239,98
34,green,1788789481,877554493,333,262,640,480,1,-5,83,237,99
34,green,1788789481,877554493,333,262,640,480,2,-5,83,227,100
34,green,1788789481,877554493,333,262,640,480,3,-5,83,213,102
34,green,1788789481,877554493,333,262,640,480,4,-5,83,204,104
34,green,1788789481,877554493,333,262,640,480,5,-5,83,196,108
34,green,1788789481,877554493,333,262,640,480,-5,-4,83,233,102
34,green,1788789481,877554493,333,262,640,480,-4,-4,83,235,101
34,green,1788789481,877554493,333,262,640,480,-3,-4,83,237,99
34,green,1788789481,877554493,333,262,640,480,-2,-4,83,239,98
34,green,1788789481,877554493,333,262,640,480,-1,-4,83,237,99
34,green,1788789481,877554493,333,262,640,480,0,-4,83,232,101
34,green,1788789481,877554493,333,262,640,480,1,-4,83,225,101
34,green,1788789481,877554493,333,262,640,480,2,-4,83,220,101
34,green,1788789481,877554493,333,262,640,480,3,-4,83,215,101
34,green,1788789481,877554493,333,262,640,480,4,-4,83,205,103
34,green,1788789481,877554493,333,262,640,480,5,-4,83,198,107
34,green,1788789481,877554493,333,262,640,480,-5,-3,83,237,100
34,green,1788789481,877554493,333,262,640,480,-4,-3,83,242,98
34,green,1788789481,877554493,333,262,640,480,-3,-3,83,244,96
34,green,1788789481,877554493,333,262,640,480,-2,-3,83,242,97
34,green,1788789481,877554493,333,262,640,480,-1,-3,83,237,99
34,green,1788789481,877554493,333,262,640,480,0,-3,83,230,102
34,green,1788789481,877554493,333,262,640,480,1,-3,83,223,102
34,green,1788789481,877554493,333,262,640,480,2,-3,83,218,102
34,green,1788789481,877554493,333,262,640,480,3,-3,83,221,98
34,green,1788789481,877554493,333,262,640,480,4,-3,83,210,101
34,green,1788789481,877554493,333,262,640,480,5,-3,83,204,104
34,green,1788789481,877554493,333,262,640,480,-5,-2,83,237,99
34,green,1788789481,877554493,333,262,640,480,-4,-2,83,244,96
34,green,1788789481,877554493,333,262,640,480,-3,-2,83,252,93
34,green,1788789481,877554493,333,262,640,480,-2,-2,83,247,95
34,green,1788789481,877554493,333,262,640,480,-1,-2,83,234,97
34,green,1788789481,877554493,333,262,640,480,0,-2,83,225,101
34,green,1788789481,877554493,333,262,640,480,1,-2,83,223,102
34,green,1788789481,877554493,333,262,640,480,2,-2,83,222,100
34,green,1788789481,877554493,333,262,640,480,3,-2,83,226,96
34,green,1788789481,877554493,333,262,640,480,4,-2,83,216,98
34,green,1788789481,877554493,333,262,640,480,5,-2,83,210,101
34,green,1788789481,877554493,333,262,640,480,-5,-1,83,235,100
34,green,1788789481,877554493,333,262,640,480,-4,-1,83,244,96
34,green,1788789481,877554493,333,262,640,480,-3,-1,83,255,92
34,green,1788789481,877554493,333,262,640,480,-2,-1,83,252,93
34,green,1788789481,877554493,333,262,640,480,-1,-1,83,234,97
34,green,1788789481,877554493,333,262,640,480,0,-1,83,225,101
34,green,1788789481,877554493,333,262,640,480,1,-1,83,225,101
34,green,1788789481,877554493,333,262,640,480,2,-1,83,226,98
34,green,1788789481,877554493,333,262,640,480,3,-1,83,228,95
34,green,1788789481,877554493,333,262,640,480,4,-1,83,218,97
34,green,1788789481,877554493,333,262,640,480,5,-1,83,212,100
34,green,1788789481,877554493,333,262,640,480,-5,0,83,230,102
34,green,1788789481,877554493,333,262,640,480,-4,0,83,242,97
34,green,1788789481,877554493,333,262,640,480,-3,0,83,247,92
34,green,1788789481,877554493,333,262,640,480,-2,0,83,244,93
34,green,1788789481,877554493,333,262,640,480,-1,0,83,229,99
34,green,1788789481,877554493,333,262,640,480,0,0,83,223,102
34,green,1788789481,877554493,333,262,640,480,1,0,83,222,100
34,green,1788789481,877554493,333,262,640,480,2,0,83,229,97
34,green,1788789481,877554493,333,262,640,480,3,0,83,223,97
34,green,1788789481,877554493,333,262,640,480,4,0,83,216,98
34,green,1788789481,877554493,333,262,640,480,5,0,83,212,100
34,green,1788789481,877554493,333,262,640,480,-5,1,83,223,105
34,green,1788789481,877554493,333,262,640,480,-4,1,83,237,99
34,green,1788789481,877554493,333,262,640,480,-3,1,83,241,94
34,green,1788789481,877554493,333,262,640,480,-2,1,83,239,95
34,green,1788789481,877554493,333,262,640,480,-1,1,83,227,100
34,green,1788789481,877554493,333,262,640,480,0,1,83,218,104
34,green,1788789481,877554493,333,262,640,480,1,1,83,220,101
34,green,1788789481,877554493,333,262,640,480,2,1,83,221,98
34,green,1788789481,877554493,333,262,640,480,3,1,83,216,98
34,green,1788789481,877554493,333,262,640,480,4,1,83,212,100
34,green,1788789481,877554493,333,262,640,480,5,1,83,208,102
34,green,1788789481,877554493,333,262,640,480,-5,2,83,216,105
34,green,1788789481,877554493,333,262,640,480,-4,2,83,225,101
34,green,1788789481,877554493,333,262,640,480,-3,2,83,236,94
34,green,1788789481,877554493,333,262,640,480,-2,2,83,241,92
34,green,1788789481,877554493,333,262,640,480,-1,2,83,234,95
34,green,1788789481,877554493,333,262,640,480,0,2,83,220,101
34,green,1788789481,877554493,333,262,640,480,1,2,83,206,105
34,green,1788789481,877554493,333,262,640,480,2,2,83,203,107
34,green,1788789481,877554493,333,262,640,480,3,2,83,191,111
34,green,1788789481,877554493,333,262,640,480,4,2,83,192,110
34,green,1788789481,877554493,333,262,640,480,5,2,83,198,107
34,green,1788789481,877554493,333,262,640,480,-5,3,83,214,106
34,green,1788789481,877554493,333,262,640,480,-4,3,83,225,101
34,green,1788789481,877554493,333,262,640,480,-3,3,83,231,96
34,green,1788789481,877554493,333,262,640,480,-2,3,83,236,94
34,green,1788789481,877554493,333,262,640,480,-1,3,83,231,96
34,green,1788789481,877554493,333,262,640,480,0,3,83,222,100
34,green,1788789481,877554493,333,262,640,480,1,3,83,213,102
34,green,1788789481,877554493,333,262,640,480,2,3,83,210,103
34,green,1788789481,877554493,333,262,640,480,3,3,83,200,106
34,green,1788789481,877554493,333,262,640,480,4,3,83,194,109
34,green,1788789481,877554493,333,262,640,480,5,3,83,194,109
34,green,1788789481,877554493,333,262,640,480,-5,4,83,213,104
34,green,1788789481,877554493,333,262,640,480,-4,4,83,222,100
34,green,1788789481,877554493,333,262,640,480,-3,4,83,229,97
34,green,1788789481,877554493,333,262,640,480,-2,4,83,231,96
34,green,1788789481,877554493,333,262,640,480,-1,4,83,221,98
34,green,1788789481,877554493,333,262,640,480,0,4,83,219,99
34,green,1788789481,877554493,333,262,640,480,1,4,83,217,100
34,green,1788789481,877554493,333,262,640,480,2,4,83,219,99
34,green,1788789481,877554493,333,262,640,480,3,4,83,214,99
34,green,1788789481,877554493,333,262,640,480,4,4,83,200,106
34,green,1788789481,877554493,333,262,640,480,5,4,83,192,110
34,green,1788789481,877554493,333,262,640,480,-5,5,83,222,100
34,green,1788789481,877554493,333,262,640,480,-4,5,83,226,98
34,green,1788789481,877554493,333,262,640,480,-3,5,83,229,97
34,green,1788789481,877554493,333,262,640,480,-2,5,83,226,98
34,green,1788789481,877554493,333,262,640,480,-1,5,83,217,100
34,green,1788789481,877554493,333,262,640,480,0,5,83,215,101
34,green,1788789481,877554493,333,262,640,480,1,5,83,217,100
34,green,1788789481,877554493,333,262,640,480,2,5,83,219,99
34,green,1788789481,877554493,333,262,640,480,3,5,83,218,97
34,green,1788789481,877554493,333,262,640,480,4,5,83,208,102
34,green,1788789481,877554493,333,262,640,480,5,5,83,200,106
35,green,1788789482,249636577,331,236,640,480,-5,-5,84,255,106
35,green,1788789482,249636577,331,236,640,480,-4,-5,84,253,107
35,green,1788789482,249636577,331,236,640,480,-3,-5,84,255,100
35,green,1788789482,249636577,331,236,640,480,-2,-5,84,255,102
35,green,1788789482,249636577,331,236,640,480,-1,-5,85,253,102
35,green,1788789482,249636577,331,236,640,480,0,-5,85,250,103
35,green,1788789482,249636577,331,236,640,480,1,-5,85,250,103
35,green,1788789482,249636577,331,236,640,480,2,-5,85,248,104
35,green,1788789482,249636577,331,236,640,480,3,-5,85,236,107
35,green,1788789482,249636577,331,236,640,480,4,-5,84,227,109
35,green,1788789482,249636577,331,236,640,480,5,-5,84,226,105
35,green,1788789482,249636577,331,236,640,480,-5,-4,84,245,107
35,green,1788789482,249636577,331,236,640,480,-4,-4,84,243,108
35,green,1788789482,249636577,331,236,640,480,-3,-4,84,255,98
35,green,1788789482,249636577,331,236,640,480,-2,-4,84,255,98
35,green,1788789482,249636577,331,236,640,480,-1,-4,85,250,101
35,green,1788789482,249636577,331,236,640,480,0,-4,85,240,105
35,green,1788789482,249636577,331,236,640,480,1,-4,85,232,109
35,green,1788789482,249636577,331,236,640,480,2,-4,85,229,110
35,green,1788789482,249636577,331,236,640,480,3,-4,85,233,106
35,green,1788789482,249636577,331,236,640,480,4,-4,84,235,102
35,green,1788789482,249636577,331,236,640,480,5,-4,84,233,102
35,green,1788789482,249636577,331,236,640,480,-5,-3,85,238,108
35,green,1788789482,249636577,331,236,640,480,-4,-3,85,236,109
